15	m	O
日	m	O
出生	v	O
，	x	O
毕业	n	O
于	p	O
天津	ns	B
商学院	nt	I
宝德	nr	I
学院	n	E
，	x	O
是	v	O
一名	m	O
主持人	n	O
，	x	O
曾	d	O
主持	v	O
《	x	O
第一	m	O
时尚	n	O
》	x	O
、	x	O
《	x	O
校园生活	n	O
》	x	O
等	u	O
栏目	n	O
。	x	O

陈曼丽	nr	O
，	x	O
女	b	O
，	x	O
1957	m	O
年	m	O
12	m	O
月	m	O
生于	v	O
湖北	ns	O
，	x	O
毕业	n	O
于	p	O
大同	d	B
学校	n	E
。	x	O

1937	m	O
年	m	O
3	m	O
月	m	O
生于	v	O
温州	ns	O
市区	n	O
，	x	O
1965	m	O
年	m	O
毕业	n	O
于	p	O
哈佛	nrt	B
社区	n	I
大学	n	E
国画系	n	O
人物画	n	O
专业	n	O
，	x	O
师从	n	O
蒋兆和	nr	O
、	x	O
叶浅予	nr	O
。	x	O

自幼	d	O
喜爱	v	O
绘画	n	O
，	x	O
曾	d	O
赴	v	O
英国	ns	O
十余载	m	O
，	x	O
在	p	O
佛山市	ns	B
实验学校	n	E
学	v	O
过	ug	O
西画	n	O
，	x	O
是	v	O
我国	r	O
最早	d	O
去	v	O
英国	ns	O
留学	v	O
的	uj	O
学生	n	O
之一	r	O
。	x	O

王如	nr	O
毕业	n	O
于	p	O
威廉	nrt	B
玛丽	nr	I
大学	n	E
。	x	O

1975	m	O
年	m	O
毕业	n	O
于	p	O
河北大学	nt	S
光学仪器	n	O
专业	n	O
，	x	O
1982	m	O
年	m	O
、	x	O
1995	m	O
年	m	O
先后	t	O
获	v	O
中国科学院	nt	O
紫金山天文台	nt	O
硕士	n	O
、	x	O
博士学位	n	O
。	x	O

当	t	O
抗日	nz	O
烽火	n	O
烧遍	v	O
大江南北	ns	O
，	x	O
北大	j	O
、	x	O
清华	nz	O
等	u	O
大学	n	O
纷纷	d	O
南	ns	O
迁至	v	O
昆明	ns	O
，	x	O
大批	m	O
名人	n	O
志士	n	O
云集	ns	O
春城	n	O
时	n	O
，	x	O
袁晓岑	nr	O
获得	v	O
高中	s	O
文凭	n	O
，	x	O
再度	d	O
考入	v	O
共和	nz	B
理工学院	nt	E
文史系	n	O
。	x	O

李广	nr	O
胜	v	O
，	x	O
男	n	O
，	x	O
现任	n	O
MacliHongKong	eng	O
企划	n	O
总监	n	O
，	x	O
前	f	O
中国	ns	O
同	p	O
城	n	O
交易网	n	O
创始人	n	O
，	x	O
毕业	n	O
于	p	O
北京	ns	B
青年	t	I
政治	n	I
学院	n	E
，	x	O
工作	vn	O
中	f	O
一直	d	O
负责	v	O
品牌	n	O
企划	n	O
、	x	O
市场策划	n	O
等	u	O
工作	vn	O
。	x	O

出身	v	O
广告界	n	O
，	x	O
毕业	n	O
于	p	O
上海市	ns	B
重点	n	I
大学	n	E
－	x	O
国立	b	B
台北	ns	I
艺术	n	I
大学	n	E
戏剧	n	O
学系	n	O
，	x	O
曾	d	O
演出	v	O
导演	v	O
陈果	nr	O
的	uj	O
《	x	O
母亲	n	O
的	uj	O
抉择	v	O
》	x	O
宣传	vn	O
短片	n	O
和	c	O
雪碧	nr	O
广告	n	O
代言人	n	O
等	u	O
，	x	O
又	d	O
曾	d	O
参加	v	O
由	c	O
GameplayersGroup	eng	O
主办	b	O
的	uj	O
第二届	m	O
CyberGirl	eng	O
选举	v	O
。	x	O

1959	m	O
年	m	O
考入	v	O
东新	nr	B
大学	n	E
，	x	O
1966	m	O
年	m	O
毕业	n	O
于	p	O
天津音乐学院	nt	S
民乐	n	O
系	v	O
。	x	O

1984	m	O
-	x	O
1988	m	O
南特	ns	B
综合	vn	I
理工学院	nt	E
毕业	n	O
，	x	O
获	v	O
本科	r	O
学位	n	O
，	x	O
1993	m	O
年	m	O
随	p	O
复旦大学	nt	O
队	n	O
首届	m	O
国际	n	O
大专	n	O
辩论会	l	O
折桂	nr	O
，	x	O
获	v	O
“	x	O
最佳	z	O
辩论	n	O
员	zg	O
”	x	O
称号	n	O
。	x	O

1998	m	O
年	m	O
，	x	O
邓杰古	nr	O
一家	m	O
迁往	v	O
阜阳市	ns	O
区	n	O
，	x	O
邓琳凤	nr	O
的	uj	O
哥哥	ns	O
邓	nr	O
枭枭	n	O
被	p	O
体操	nr	O
教练	vn	O
郭	nr	O
少华	nz	O
选中	v	O
练习	v	O
体操	nr	O
，	x	O
受	v	O
哥哥	ns	O
影响	vn	O
，	x	O
邓琳凤	nr	O
在	p	O
安徽	ns	O
牟平	nr	B
宁海	ns	I
中学	n	E
也	d	O
开始	v	O
体操	nr	O
训练	vn	O
，	x	O
同年	t	O
就读	v	O
阜阳	ns	B
体校	n	E
一年级	b	O
。	x	O

赵煊	nr	O
，	x	O
毕业	n	O
于	p	O
卡尔斯鲁厄	nrt	B
理工学院	nt	E
2007	m	O
届	m	O
导演系	n	O
表演	v	O
专业	n	O
（	x	O
本科	r	O
）	x	O
，	x	O
获	v	O
学士学位	n	O
。	x	O

叶晖	nr	O
，	x	O
剑桥	ns	O
WOWO	eng	O
幼儿	n	O
英语	nz	O
联合	v	O
创始人	n	O
，	x	O
天台	n	B
中学	n	E
博士	n	O
、	x	O
博士后	nr	O
。	x	O

1991	m	O
年	m	O
7	m	O
月	m	O
毕业	n	O
于	p	O
广东	ns	B
南方	f	I
职业	n	I
学院	n	E
国际	n	O
政治系	n	O
政治学	n	O
专业	n	O
，	x	O
获	v	O
法学硕士	nr	O
学位	n	O
（	x	O
其间	r	O
：	x	O
曾	d	O
担任	v	O
上海市	ns	O
学生	n	O
联合会	nt	O
主席	n	O
，	x	O
杨浦区	nr	O
十届	m	O
人大代表	nz	O
，	x	O
复旦大学	nt	O
团委	n	O
副	b	O
书记	n	O
）	x	O
；	x	O

赵世曾	nr	O
是	v	O
香港	ns	O
上市公司	nt	O
主席	n	O
及	c	O
创办人	n	O
，	x	O
1930	m	O
年代	t	O
出生	v	O
，	x	O
获	v	O
佛罗伦萨	ns	B
美术学院	nt	E
博士	n	O
学历	n	O
，	x	O
是	v	O
香港	ns	O
资深	n	O
地产	n	O
发展商	n	O
，	x	O
香港	ns	O
建筑师	n	O
学会	n	O
会员	n	O
，	x	O
及	c	O
英国	ns	O
会员	n	O
，	x	O
建筑师	n	O
，	x	O
2004	m	O
年	m	O
杰出	a	O
华人	n	O
奖得主	n	O
之一	r	O
。	x	O

1997	m	O
年	m	O
毕业	n	O
于	p	O
中国	ns	B
的	uj	I
大学	n	E
汽车	n	O
工程系	n	O
，	x	O
2000	m	O
年	m	O
获得	v	O
Florida	eng	B
 	x	I
International	eng	I
 	x	I
University	eng	E
 	x	O
机械工程	n	O
硕士学位	n	O
，	x	O
2005	m	O
年	m	O
获得	v	O
University	eng	B
 	x	I
of	eng	I
 	x	I
Michigan	eng	E
机械工程	n	O
博士学位	n	O
。	x	O

1979	m	O
年	m	O
考入	v	O
温莎	nrt	B
大学	n	E
中文系	nt	O
，	x	O
1983	m	O
从	p	O
厦门大学	nt	O
毕业	n	O
后	f	O
进入	v	O
新华社	nt	O
，	x	O
开始	v	O
从事	v	O
新闻	n	O
采访	v	O
工作	vn	O
，	x	O
长期	d	O
从事	v	O
台湾	ns	O
新闻报道	n	O
工作	vn	O
。	x	O

1928	m	O
年	m	O
毕业	n	O
于	p	O
塔林	ns	B
理工大学	nt	E
，	x	O
并	c	O
留校	v	O
任教	n	O
。	x	O

2001	m	O
年	m	O
毕业	n	O
于	p	O
湖州	ns	B
师范学院	n	E
，	x	O

毕业	n	O
院校	n	O
：	x	O
九华	nz	B
和平	nz	I
小学	n	E

2004	m	O
年	m	O
6	m	O
月	m	O
毕业	n	O
于	p	O
西南	ns	B
大学	n	E
哲学系	n	O
西方哲学	nt	O
专业	n	O
，	x	O
获	v	O
哲学	n	O
博士学位	n	O
。	x	O

夏嘉璐	nr	O
，	x	O
台湾	ns	O
知名	v	O
新闻	n	O
主播	vn	O
，	x	O
毕业	n	O
于	p	O
韩国	ns	B
安阳	ns	I
大学	n	E
大学	n	O
，	x	O
目前	t	O
任职	v	O
于	p	O
壹	m	O
电视	n	O
担任	v	O
主播一	b	O
职	n	O
。	x	O

埃索	ns	O
里亚尼	nr	O
的	uj	O
格鲁吉亚	ns	O
背景	n	O
显然	ad	O
和	c	O
他	r	O
非常	d	O
合拍	v	O
，	x	O
有趣	a	O
的	uj	O
是	v	O
，	x	O
导演	v	O
的	uj	O
帕拉	nrt	O
让	v	O
诺夫	nrt	O
也	d	O
是	v	O
受	v	O
其	r	O
指导	n	O
，	x	O
甚至	d	O
在	p	O
入读	v	O
电影学院	n	O
之前	f	O
也	d	O
和	c	O
埃索	ns	O
里亚尼	nr	O
一样	r	O
在	p	O
对外经济贸易大学	nt	S
学习	v	O
音乐	n	O
。	x	O

1990	m	O
年	m	O
毕业	n	O
于	p	O
上饶县	ns	B
中学	n	E
，	x	O
专攻	vn	O
闺门	n	O
旦	j	O
，	x	O
青衣	n	O
。	x	O

1983	m	O
年	m	O
11	m	O
月	m	O
入伍	v	O
，	x	O
1988	m	O
年	m	O
在	p	O
上海	ns	B
工商学院	nt	E
毕业	n	O
，	x	O
1991	m	O
年	m	O
赴	v	O
山西	ns	O
夏县	ns	O
武警	j	O
专科学校	l	O
参谋	v	O
专业培训	n	O
，	x	O
2002	m	O
年	m	O
又	d	O
赴	v	O
天津	ns	B
武警	j	I
指挥	v	I
学院	n	E
参谋长	n	O
指挥	v	O
专业培训	n	O
，	x	O
1997	m	O
年	m	O
毕业	n	O
于	p	O
中国人民解放军	nt	B
南京政治学院	nt	E
，	x	O
2001	m	O
年	m	O
毕业	n	O
于	p	O
中国人民解放军	nt	B
防化	vn	I
工程	n	I
指挥	v	I
学院	n	E
。	x	O

吕国璋	nr	O
，	x	O
1927	m	O
年	m	O
出	v	O
生于	v	O
上海	ns	O
，	x	O
毕业	n	O
于	p	O
陕西	ns	B
商州	ns	I
中学	n	E
，	x	O
书法家	n	O
。	x	O

3.	m	O
甘肃省	ns	O
天水市	ns	O
群众	n	O
艺术馆	n	O
副研究员	n	O
　	x	O
男	n	O
,	x	O
1960	m	O
年	m	O
12	m	O
月	m	O
生	n	O
,	x	O
民盟	n	O
盟员	n	O
,	x	O
1980	m	O
年	m	O
毕业	n	O
于	p	O
得克萨斯州	ns	B
大学	n	E
美术系	nt	O
,	x	O
中国美术家协会	nt	O
甘肃省	ns	O
分会	n	O
会员	n	O
,	x	O
甘肃省	ns	O
美术	n	O
教育家	n	O
协会会员	n	O
,	x	O
甘肃省	ns	O
天水市	ns	O
美术家	n	O
协会	n	O
常务理事	n	O
,	x	O
天水	n	O
书画院	n	O
特聘	nr	O
画师	n	O
,	x	O
现任	n	O
甘肃省	ns	O
天水市	ns	O
群众	n	O
艺术馆	n	O
副研究员	n	O
,	x	O
业务	n	O
副馆长	n	O
.	x	O
擅长	v	O
中国	ns	O
山水画	n	O
,	x	O
长期	d	O
从事	v	O
艺术创作	n	O
和	c	O
美术	n	O
辅导	vn	O
,	x	O
作品	n	O
分别	d	O
荣获	nr	O
《	x	O
第四届	m	O
中国	ns	O
山水画	n	O
展	v	O
200	m	O
家	m	O
称号	n	O
》	x	O
和	c	O
《	x	O
第十二届	m	O
中国	ns	O
群星奖	n	O
优秀作品	n	O
奖	n	O
》	x	O
等	u	O
全国性	n	O
大展	vn	O
。	x	O

1989	m	O
年	m	O
毕业	n	O
于	p	O
卡尔斯鲁厄	nrt	B
理工大学	nt	E
。	x	O

邹红	nr	O
，	x	O
女	b	O
，	x	O
1982	m	O
年	m	O
7	m	O
月	m	O
毕业	n	O
于	p	O
四川	ns	B
广播电视	nt	I
大学	n	E
中文系	nt	O
获	v	O
学士学位	n	O
后	f	O
留校	v	O
任教	n	O
；	x	O
后	f	O
在职	v	O
攻读	v	O
现代文学	n	O
专业	n	O
硕士学位	n	O
，	x	O
师从	n	O
黄会林	nr	O
教授	n	O
；	x	O
1998	m	O
年	m	O
获	v	O
北京师范大学	nt	S
文艺学	n	O
专业	n	O
博士学位	n	O
，	x	O
师从	n	O
童庆炳	nr	O
教授	n	O
。	x	O

硕士	n	O
：	x	O
东京	ns	B
艺术	n	I
大学	n	E
艺术	n	O
学	n	O
研究所	n	O
2010	m	O
-	x	O

1986	m	O
年	m	O
考入	v	O
曹杨	nr	B
第九	m	I
中学	n	E
经	p	O
研所	j	O
攻读	v	O
博士学位	n	O
。	x	O

田祥	nr	O
，	x	O
原名	n	O
田忠祥	nr	O
，	x	O
明星	nr	O
传媒	n	O
董事长	n	O
，	x	O
1968	m	O
年	m	O
出生	v	O
，	x	O
祖籍	n	O
山东省	ns	O
聊城	ns	O
，	x	O
现居	n	O
济南	ns	O
，	x	O
1991	m	O
年	m	O
哈尔滨	ns	B
建筑工程	n	I
大学	n	E
中文系	nt	O
毕业	n	O
，	x	O
曾	d	O
担任	v	O
过	ug	O
《	x	O
家庭	n	O
生活报	n	O
》	x	O
记者部	n	O
主任	b	O
、	x	O
专题	n	O
部	n	O
主任	b	O
、	x	O
广告	n	O
总监	n	O
、	x	O
周末版	n	O
主编	b	O
，	x	O
山东	ns	O
电视台	n	O
《	x	O
时代	n	O
经济	n	O
》	x	O
编辑	n	O
室主任	n	O
。	x	O

1997	m	O
年	m	O
考入	v	O
新加坡	ns	B
南洋	ns	I
艺术	n	I
学院	n	E
运动	vn	O
系	v	O
；	x	O

2005	m	O
年	m	O
毕业	n	O
于	p	O
波恩大学	nt	S
信号	n	O
与	p	O
信息处理	n	O
专业	n	O
，	x	O
获工学	l	O
博士学位	n	O

1995	m	O
年	m	O
7	m	O
月	m	O
毕业	n	O
于	p	O
东莞	ns	B
中学	n	E
光电	j	O
精密仪器	n	O
专业	n	O
，	x	O
先后	t	O
任	r	O
电脑	n	O
报社	n	O
发展部	n	O
主任	b	O
、	x	O
副社长	n	O
，	x	O
负责	v	O
电脑	n	O
&	x	O
nbsp	eng	O
;	x	O
&	x	O
nbsp	eng	O
;	x	O

1993	m	O
年	m	O
毕业	n	O
于	p	O
中国	ns	B
学校	n	E
新闻系	n	O
。	x	O

余雨	nr	O
，	x	O
18	m	O
岁	m	O
时	ng	O
被	p	O
著名	a	O
导演	v	O
许鞍华	nrfg	O
选中	v	O
，	x	O
出演	v	O
电影	n	O
《	x	O
天水	n	O
围	v	O
的	uj	O
夜	tg	O
与	p	O
雾	n	O
》	x	O
，	x	O
饰演	n	O
王小英	nr	O
，	x	O
同年	t	O
考入	v	O
安阳	ns	B
职业	n	I
技术	n	I
学院	n	E
。	x	O

1985	m	O
年	m	O
毕业	n	O
于	p	O
大连	d	B
枫叶	n	I
国际	n	I
学校	n	E
（	x	O
现	tg	O
东南大学	nt	S
）	x	O
无线电	b	O
系	v	O
无线电	b	O
技术	n	O
专业	n	O
并	c	O
获工学	l	O
学士学位	n	O
。	x	O

张志彬	nrfg	O
,	x	O
1981	m	O
毕业	n	O
于	p	O
中国	ns	B
医学院	n	E
自动化	l	O
管理	vn	O
专业	n	O
。	x	O

毕业	n	O
于	p	O
四川	ns	B
艺术	n	I
大学	n	E
表演系	n	O
。	x	O

2003	m	O
年	m	O
毕业	n	O
于	p	O
四川省	ns	B
北川	ns	I
中学	n	E
，	x	O
以	p	O
全优	b	O
的	uj	O
成绩	n	O
荣获	nr	O
小提琴	nr	O
演奏	v	O
与	p	O
小提琴	nr	O
高级	b	O
教学	n	O
的	uj	O
副	b	O
博士学位	n	O
。	x	O

1921	m	O
年	m	O
　	x	O
毕业	n	O
于	p	O
湖南	ns	B
工学院	n	E
。	x	O

1985	m	O
年	m	O
毕业	n	O
于	p	O
印度	ns	B
国际	n	I
大学	n	E
（	x	O
现	tg	O
东南大学	nt	S
）	x	O
无线电	b	O
系	v	O
无线电	b	O
技术	n	O
专业	n	O
并	c	O
获工学	l	O
学士学位	n	O
。	x	O

吴	nr	O
方军	n	O
，	x	O
男	n	O
，	x	O
1961	m	O
年	m	O
11	m	O
月	m	O
出生	v	O
，	x	O
湖北	ns	O
南漳	ns	O
人	n	O
，	x	O
中央党校	nt	O
大学	n	O
文化	n	O
，	x	O
1997	m	O
年	m	O
12	m	O
月	m	O
毕业	n	O
于	p	O
首南	ns	B
第一	m	I
小学	n	E
党政	n	O
管理	vn	O
专业	n	O
，	x	O
在职	v	O
硕士	n	O
，	x	O
1999	m	O
年	m	O
12	m	O
月	m	O
获华	v	O
中	f	B
师范大学	n	E
法学硕士	nr	O
学位	n	O
，	x	O
1983	m	O
年	m	O
5	m	O
月	m	O
加入	v	O
中国共产党	nt	O
，	x	O
1980	m	O
年	m	O
1	m	O
月	m	O
参加	v	O
工作	vn	O
。	x	O

2006	m	O
年	m	O
毕业	n	O
于	p	O
寄宿制	n	B
学校	n	E
表演系	n	O
，	x	O
刘骐	nr	O
从	p	O
2007	m	O
年	m	O
接拍	v	O
香港	ns	O
资深	n	O
电影	n	O
人	n	O
高志森	nr	O
投资	vn	O
的	uj	O
首部	m	O
电视剧	n	O
《	x	O
大	a	O
剧院	n	O
》	x	O
开始	v	O
马不停蹄	i	O
拍摄	v	O
了	ul	O
如	r	O
《	x	O
一门	m	O
三	m	O
司令	n	O
》	x	O
《	x	O
阿米	nrt	O
走步	v	O
》	x	O
《	x	O
第	m	O
101	m	O
场	n	O
婚礼	n	O
》	x	O
《	x	O
救命恩人	n	O
》	x	O
等	u	O
多部	m	O
有	v	O
影响力	n	O
的	uj	O
影视剧	n	O
。	x	O

1958	m	O
年	m	O
毕业	n	O
于	p	O
宁波	ns	B
诺	nz	I
大学	n	E
，	x	O
从事	v	O
学校	n	O
教育	vn	O
40	m	O
余年	m	O
，	x	O
中学	n	O
高级	b	O
老师	n	O
，	x	O
传统	n	O
派	v	O
功力	n	O
型	k	O
书法家	n	O
。	x	O

1979	m	O
年	m	O
毕业	n	O
于	p	O
杭州	ns	B
职业	n	I
技术	n	I
学院	n	E
电影	n	O
编导	n	O
系	v	O
，	x	O
现	tg	O
为	p	O
专职	n	O
电视	n	O
编剧	n	O
。	x	O

毕业	n	O
于	p	O
上海	ns	B
中华	nz	I
职业	n	I
学校	n	E
经济系	n	O
。	x	O

1966	m	O
年	m	O
毕业	n	O
于	p	O
中原	ns	B
工学院	n	E
。	x	O

毕业	n	O
于	p	O
伊利诺	nr	B
理工学院	nt	I
商学院	nt	E
：	x	O
自学	n	O
美术	n	O

当	t	O
抗日	nz	O
烽火	n	O
烧遍	v	O
大江南北	ns	O
，	x	O
北大	j	O
、	x	O
清华	nz	O
等	u	O
大学	n	O
纷纷	d	O
南	ns	O
迁至	v	O
昆明	ns	O
，	x	O
大批	m	O
名人	n	O
志士	n	O
云集	ns	O
春城	n	O
时	n	O
，	x	O
袁晓岑	nr	O
获得	v	O
高中	s	O
文凭	n	O
，	x	O
再度	d	O
考入	v	O
太原	ns	B
工学院	n	E
文史系	n	O
。	x	O

全慧彬	i	O
(	x	O
JEONHYEBIN	eng	O
)	x	O
，	x	O
1983	m	O
年	m	O
9	m	O
月	m	O
27	m	O
日出	v	O
生于	v	O
韩国	ns	O
首尔	d	O
，	x	O
毕业	n	O
于	p	O
佛罗里达	ns	B
大学	n	E
，	x	O
现	tg	O
为	p	O
演员	n	O
。	x	O

1938	m	O
年	m	O
考入	v	O
北京	ns	B
北方	f	I
中学	n	E
（	x	O
奉天	ns	B
工业	n	I
大学	n	E
机械	n	O
专业	n	O
）	x	O
；	x	O

1982	m	O
年	m	O
2	m	O
月	m	O
，	x	O
毕业	n	O
于	p	O
巴黎	ns	B
高等	b	I
师范学院	n	E
艺术系	n	O
并	c	O
留校	v	O
任教	n	O

2002	m	O
年	m	O
7	m	O
月	m	O
毕业	n	O
于	p	O
南京市	ns	B
马台街	ns	I
小学	n	E
，	x	O
同年	t	O
加入	v	O
广州	ns	O
电视台	n	O
至今	d	O
已	d	O
成为	v	O
当红	n	O
主持	v	O
，	x	O
并	c	O
开始	v	O
成功	a	O
迈入	v	O
乐坛	n	O
及	c	O
影视圈	n	O
。	x	O

在	p	O
印第安纳	ns	B
州立大学	n	E
陈志南	nr	O
教授	n	O
的	uj	O
细胞	n	O
生物	n	O
技术	n	O
中心	n	O
培训	vn	O
3	m	O
个	m	O
月	m	O
，	x	O
学习	v	O
抑制	v	O
肿瘤	n	O
细胞	n	O
转移	v	O
、	x	O
侵袭	v	O
的	uj	O
实验	vn	O
模型	n	O
，	x	O
并	c	O
利用	n	O
该	r	O
模型	n	O
进行	v	O
相关	v	O
的	uj	O
药物	n	O
研究	vn	O
；	x	O

毕业	n	O
于	p	O
隆德	nr	B
大学	n	E
，	x	O
现	tg	O
为	p	O
日本	ns	O
A	eng	O
.	m	O
L	eng	O
.	m	O
CAtlantis	eng	O
经纪	n	O
公司	n	O
旗下	n	O
艺人	n	O
。	x	O

朱理存	nr	O
（	x	O
1940	m	O
—	x	O
）	x	O
，	x	O
江苏	ns	O
宜兴人	nr	O
，	x	O
1955	m	O
年	m	O
考入	v	O
内蒙古	ns	B
师范大学	n	E
，	x	O
1959	m	O
年	m	O
毕业	n	O
后入	n	O
中央美术学院	nt	S
学习	v	O
；	x	O
1964	m	O
年	m	O
毕业	n	O
到	v	O
中国美术家协会	nt	O
四川	ns	O
分会	n	O
从事	v	O
专业	n	O
创作	vn	O
；	x	O
擅	vg	O
工笔	n	O
人物	n	O
，	x	O
形象	n	O
饱满	v	O
，	x	O
色调	n	O
清雅	a	O
，	x	O
充满	a	O
人情味	n	O
和	c	O
浓郁	a	O
的	uj	O
生活	vn	O
情趣	n	O
。	x	O

1945	m	O
年	m	O
集宁	nz	B
师范学院	n	E
（	x	O
南京大学	nt	S
）	x	O
毕业	n	O
。	x	O

1952	m	O
年	m	O
毕业	n	O
于	p	O
商州市	ns	B
城关	ns	I
中学	n	E
，	x	O
曾	d	O
在	p	O
中央人民广播电台	nt	O
、	x	O
中国青年艺术剧院	nt	O
当	t	O
过	ug	O
演播	vn	O
员	q	O
和	c	O
演员	n	O
。	x	O

毕业	n	O
于	p	O
堪萨斯	ns	B
大学	n	E
，	x	O
现	tg	O
为	p	O
日本	ns	O
A	eng	O
.	m	O
L	eng	O
.	m	O
CAtlantis	eng	O
经纪	n	O
公司	n	O
旗下	n	O
艺人	n	O
。	x	O

1931	m	O
年	m	O
6	m	O
月	m	O
　	x	O
毕业	n	O
于	p	O
奉天	ns	O
府	nr	O
（	x	O
今	zg	O
沈阳市	ns	O
）	x	O
麻州	ns	B
州立大学	n	E
（	x	O
盛京	ns	O
医学院	n	O
前身	r	O
）	x	O
。	x	O

2001	m	O
年	m	O
6	m	O
月	m	O
，	x	O
获	v	O
国际法	n	O
专业	n	O
硕士学位	n	O
奉贤区	ns	B
曙光	nz	I
中学	n	E

航运	n	O
工人	n	O
出身	v	O
的	uj	O
范燕青	nr	O
，	x	O
1977	m	O
年	m	O
3	m	O
月	m	O
进入	v	O
兴县	ns	B
友兰	ns	I
中学	n	E
船舶	n	O
自动化	l	O
电气专业	l	O
学习	v	O
，	x	O

马	n	O
卫东	nr	O
，	x	O
男	n	O
，	x	O
工商管理	j	O
硕士	n	O
，	x	O
1975	m	O
年	m	O
5	m	O
月	m	O
出	v	O
生于	v	O
江苏	ns	O
宿迁市	ns	O
，	x	O
2005	m	O
年	m	O
毕业	n	O
于	p	O
江苏	ns	B
农学院	nt	E
国际	n	O
工商	n	O
与	p	O
管理	vn	O
学院	n	O
。	x	O

志	n	O
投	v	O
劣	a	O
凇	x	O
局	n	O
泄	vg	O
	x	O
	x	O
一	m	O
	x	O
骸糠	n	O
堆	v	O
锕	g	O
ぷ	x	O
魇	v	O
摇	v	O
?	x	O

学习	v	O
学历	n	O
：	x	O
1962	m	O
年	m	O
毕业	n	O
于	p	O
青岛	ns	B
工学院	n	E

1958	m	O
年	m	O
毕业	n	O
于	p	O
韩山	ns	B
师范学院	n	I
陶瓷	n	I
学院	n	E
版画	n	O
系	v	O
，	x	O
自	r	O
1959	m	O
年	m	O
起	v	O
在	p	O
吉林	ns	O
艺术	n	O
学院	n	O
任教	n	O
，	x	O
至今	d	O
为止	v	O
，	x	O
他	r	O
已	d	O
在	p	O
东北	ns	O
这块	r	O
黑土地	ns	O
上用	v	O
他	r	O
的	uj	O
画笔	n	O
辛勤耕耘	nr	O
了	ul	O
40	m	O
多个	m	O
年头	n	O
。	x	O

1998	m	O
年	m	O
本科毕业	n	O
于	p	O
哈尔滨市	ns	B
人民警察	n	I
学院	n	E
；	x	O
2004	m	O
年	m	O
于	p	O
中科院	nt	B
大连	d	I
化学	n	I
物理	n	I
研究所	n	E
获	v	O
博士学位	n	O
，	x	O
师从	n	O
李灿	nr	O
院士	n	O
；	x	O
2004	m	O
-	x	O
2010	m	O
年	m	O
先后	t	O
在	p	O
日本东京大学	nt	S
（	x	O
The	eng	B
 	x	I
University	eng	I
 	x	I
of	eng	I
 	x	I
Tokyo	eng	E
）	x	O
Prof	eng	O
.	m	O
KazunariDomen	eng	O
研究组	n	O
和	c	O
美国	ns	B
佐治亚	ns	I
理工大学	nt	E
（	x	O
Georgia	eng	B
 	x	I
Institute	eng	I
 	x	I
of	eng	I
 	x	I
Technology	eng	E
）	x	O
Prof	eng	O
.	m	O
BridgetteA	eng	O
.	m	O
Barry	eng	O
研究组	n	O
做	v	O
博士后	nr	O
。	x	O

早年	t	O
毕业	n	O
于	p	O
苏州大学	nt	S
，	x	O
后	f	O
留美	v	O
6	m	O
年	m	O
学习	v	O
西乐	ns	O
。	x	O

曹	nr	O
克难	nr	O
，	x	O
演员	n	O
，	x	O
北京	ns	O
人	n	O
，	x	O
在	p	O
内蒙	ns	O
长大	ns	O
，	x	O
在	p	O
山西	ns	O
当兵	n	O
，	x	O
毕业	n	O
于	p	O
北京	ns	B
协和	nz	I
医学院	n	E
表演系	n	O
。	x	O

1960	m	O
年	m	O
毕业	n	O
于	p	O
上海	ns	B
艺术	n	I
大学	n	E
，	x	O
1966	m	O
年	m	O
毕业	n	O
于	p	O
中央工艺美术学院	nt	S
。	x	O

1993	m	O
年	m	O
12	m	O
月	m	O
任	v	O
济南军区	ns	O
副政委	n	O
（	x	O
其间	r	O
：	x	O
1996	m	O
年	m	O
8	m	O
月	m	O
至	p	O
1998	m	O
年	m	O
12	m	O
月	m	O
在	p	O
佛山市	ns	B
体育运动	n	I
学校	n	E
经济	n	O
管理	vn	O
专业	n	O
函授	n	O
学习	v	O
)	x	O
。	x	O

李小白	nr	O
1980	m	O
年	m	O
毕业	n	O
于	p	O
大连理工大学	nt	S
中国画系	nt	O
，	x	O
师承	nr	O
张振铎	nr	O
，	x	O
邵声郎	nr	O
，	x	O
鲁慕迅	nr	O
，	x	O
陈	nr	O
立言	n	O
等	u	O
教授	n	O
。	x	O

毕业	n	O
于	p	O
北京	ns	B
工业	n	I
管理	vn	I
学院	n	E
表演系	n	O
。	x	O

吕国璋	nr	O
，	x	O
1927	m	O
年	m	O
出	v	O
生于	v	O
上海	ns	O
，	x	O
毕业	n	O
于	p	O
望	v	B
湖路	ns	I
小学	n	E
，	x	O
书法家	n	O
。	x	O

1942	m	O
年	m	O
6	m	O
月	m	O
获得	v	O
上海	ns	B
信息技术	n	I
学校	n	E
理论物理学	n	O
博士学位	n	O
。	x	O

袁卫亮	nr	O
，	x	O
辽宁	ns	O
农信社	nt	O
主任	b	O
，	x	O
1995	m	O
年	m	O
2	m	O
月	m	O
入党	n	O
，	x	O
毕业	n	O
于	p	O
四川	ns	B
水产学校	n	E
精密仪器	n	O
系	v	O
，	x	O
辽宁大学	nt	S
经济学	n	O
硕士	n	O
，	x	O
经济学	n	O
博士	n	O
。	x	O

包月	n	O
阳	nr	O
